,UserID,SubCommunity,Community,Age,Gender,Occupation,Zipcode,AgeGroup,State,NormalizedAge,Teenager,Youth,MiddleAge,Senior,SuperSenior,administrator,artist,doctor,educator,engineer,entertainment,executive,healthcare,homemaker,lawyer,librarian,marketing,none,other,programmer,retired,salesman,scientist,student,technician,writer,AZ,CA,FL,OH,PA,WA,VT,MA,GA,CT,SC,MN,OR,NY,TN,KY,MI,MD,TX,NC,WI,CO,IN,IA,NJ,Unnamed: 60,UT,IL,VA,OK,NH,DC,NV,NE,LA,MO,KS,AK,AL,ID,ND,MS,AR,MT,NM,RI,HI,WV,ME,DE,WY,SD,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,ActionRating,AdventureRating,AnimationRating,ChildrenRating,ComedyRating,CrimeRating,DocumentaryRating,DramaRating,FantasyRating,FilmNoirRating,HorrorRating,MusicalRating,MysteryRating,RomanceRating,SciFiRating,ThrillerRating,WarRating,WesternRating,NumMoviesWatched,ActionPreference,AdventurePreference,AnimationPreference,ChildrenPreference,ComedyPreference,CrimePreference,DocumentaryPreference,DramaPreference,FantasyPreference,FilmNoirPreference,HorrorPreference,MusicalPreference,MysteryPreference,RomancePreference,SciFiPreference,ThrillerPreference,WarPreference,WesternPreference,ComWithSubCom
567,64,0,4,32,1,educator,43202,MiddleAge,OH,0.4383561643835616,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13215859030837004,0.08149779735682819,0.019823788546255508,0.04185022026431718,0.12334801762114538,0.03524229074889868,0.011013215859030838,0.17180616740088106,0.00881057268722467,0.002202643171806168,0.02643171806167401,0.028634361233480177,0.013215859030837005,0.07929515418502202,0.07268722466960352,0.08590308370044053,0.05726872246696035,0.00881057268722467,0.71,0.7351351351351352,0.6,0.6631578947368421,0.7035714285714286,0.7625,0.6,0.7410256410256411,0.8,0.6,0.7166666666666667,0.7230769230769231,0.6666666666666666,0.7222222222222222,0.7575757575757576,0.6717948717948717,0.7538461538461538,0.65,454.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
568,65,1,4,51,0,educator,48118,Senior,MI,0.6986301369863014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06707317073170732,0.042682926829268296,0.006097560975609756,0.018292682926829267,0.17682926829268292,0.03048780487804878,0.012195121951219513,0.2804878048780488,0.006097560975609756,0.0,0.006097560975609756,0.0,0.03048780487804878,0.1402439024390244,0.054878048780487805,0.054878048780487805,0.04878048780487805,0.024390243902439025,0.8,0.8285714285714286,0.6,0.6666666666666666,0.6827586206896552,0.76,0.9,0.8304347826086956,1.0,0.0,0.8,0.0,0.84,0.7391304347826086,0.7555555555555555,0.8222222222222222,0.825,0.85,164.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,41
569,66,0,3,23,1,student,80521,Youth,CO,0.3150684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1797752808988764,0.10112359550561796,0.011235955056179777,0.011235955056179777,0.10112359550561796,0.033707865168539325,0.0,0.15730337078651685,0.0,0.0,0.011235955056179777,0.011235955056179777,0.011235955056179777,0.0898876404494382,0.0898876404494382,0.1348314606741573,0.05617977528089888,0.0,0.6875,0.6,0.6,0.6,0.6666666666666666,0.7333333333333333,0.0,0.7142857142857143,0.0,0.0,0.8,0.2,0.6,0.675,0.75,0.7,0.76,0.0,89.0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,30
570,67,1,3,17,1,student,60402,Teenager,IL,0.2328767123287671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.03333333333333333,0.03333333333333333,0.25,0.03333333333333333,0.0,0.06666666666666668,0.016666666666666666,0.0,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.05,0.1,0.03333333333333333,0.0,0.7666666666666667,0.8333333333333334,0.8,0.7,0.6933333333333334,0.8,0.0,0.9,0.8,0.0,0.7,0.0,1.0,0.8,0.8,0.7333333333333333,0.7,0.0,60.0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,31
571,68,0,3,19,1,student,22904,Teenager,VA,0.2602739726027397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11842105263157895,0.06578947368421052,0.013157894736842105,0.013157894736842105,0.10526315789473684,0.013157894736842105,0.0,0.2368421052631579,0.013157894736842105,0.0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.14473684210526316,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.0,0.6222222222222222,0.76,0.4,0.4,0.45,0.8,0.0,0.6777777777777778,0.2,0.0,0.8,0.4,0.6,0.7272727272727273,0.6666666666666666,0.5,0.7333333333333333,0.0,76.0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,30
572,69,1,0,24,1,engineer,55337,Youth,MN,0.3287671232876712,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0.05517241379310345,0.006896551724137931,0.006896551724137931,0.08275862068965517,0.07586206896551724,0.013793103448275862,0.19310344827586207,0.0,0.006896551724137931,0.027586206896551724,0.006896551724137931,0.03448275862068965,0.07586206896551724,0.06896551724137931,0.16551724137931034,0.04137931034482759,0.0,0.69,0.875,0.6,1.0,0.7666666666666667,0.7636363636363637,0.9,0.8071428571428572,0.0,0.8,0.8,0.8,0.64,0.8545454545454545,0.8,0.6833333333333333,0.6666666666666666,0.0,145.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,01
573,70,1,0,27,1,engineer,60067,Youth,IL,0.3698630136986301,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13994169096209913,0.10787172011661808,0.0641399416909621,0.09912536443148688,0.12244897959183673,0.01457725947521866,0.005830903790087464,0.08163265306122447,0.01749271137026239,0.002915451895043732,0.020408163265306117,0.061224489795918366,0.011661807580174929,0.058309037900874626,0.09912536443148688,0.061224489795918366,0.03206997084548105,0.0,0.7,0.6756756756756757,0.6545454545454545,0.6411764705882353,0.6809523809523811,0.68,0.8,0.7285714285714285,0.6,0.8,0.7428571428571429,0.6952380952380952,0.6,0.75,0.7,0.7238095238095238,0.8,0.0,343.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,01
574,71,1,0,39,1,scientist,98034,MiddleAge,WA,0.5342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759493670886076,0.0759493670886076,0.0,0.012658227848101266,0.10126582278481013,0.06329113924050632,0.0,0.2911392405063291,0.0,0.02531645569620253,0.0,0.012658227848101266,0.02531645569620253,0.10126582278481013,0.10126582278481013,0.05063291139240506,0.05063291139240506,0.012658227848101266,0.6,0.5666666666666667,0.0,0.2,0.75,0.76,0.0,0.8173913043478261,0.0,0.8,0.0,0.4,0.7,0.825,0.775,0.75,0.7,0.4,79.0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,01
575,72,1,2,48,0,administrator,73034,MiddleAge,OK,0.6575342465753424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1513157894736842,0.07894736842105263,0.003289473684210526,0.006578947368421052,0.06578947368421052,0.05263157894736842,0.006578947368421052,0.22039473684210525,0.003289473684210526,0.01973684210526316,0.006578947368421052,0.003289473684210526,0.03947368421052632,0.06578947368421052,0.06907894736842106,0.13157894736842105,0.05921052631578948,0.01644736842105263,0.6608695652173913,0.55,0.8,0.9,0.8,0.85,0.8,0.8119402985074626,1.0,0.7666666666666667,0.7,0.6,0.8166666666666667,0.7,0.4857142857142857,0.81,0.6333333333333333,0.8,304.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21
576,73,0,3,24,1,student,41850,Youth,,0.3287671232876712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07575757575757576,0.030303030303030307,0.022727272727272728,0.030303030303030307,0.12878787878787878,0.05303030303030303,0.015151515151515154,0.2348484848484849,0.0,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.09090909090909093,0.09848484848484848,0.11363636363636365,0.045454545454545456,0.0,0.7,0.6,0.4666666666666667,0.3,0.6588235294117647,0.8857142857142857,0.6,0.8064516129032258,0.0,1.0,0.7,0.4,1.0,0.7166666666666667,0.7692307692307693,0.76,0.8,0.0,132.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,30
577,74,0,0,39,1,scientist,T8H1N,MiddleAge,,0.5342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.025,0.0,0.0125,0.075,0.05,0.0125,0.275,0.0,0.0125,0.0375,0.0,0.075,0.0875,0.05,0.15,0.05,0.0,0.7142857142857143,0.6,0.0,0.6,0.6666666666666666,0.75,0.6,0.7636363636363637,0.0,0.8,0.6666666666666666,0.0,0.7333333333333333,0.7428571428571429,0.7,0.7166666666666667,0.75,0.0,80.0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,00
578,75,1,0,24,1,entertainment,8816,Youth,NJ,0.3287671232876712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11688311688311688,0.06493506493506493,0.03896103896103896,0.045454545454545456,0.2272727272727273,0.032467532467532464,0.0,0.12987012987012986,0.01948051948051948,0.0,0.012987012987012988,0.012987012987012988,0.01948051948051948,0.07792207792207792,0.045454545454545456,0.12337662337662338,0.032467532467532464,0.0,0.7111111111111111,0.76,0.6333333333333333,0.6571428571428571,0.6342857142857142,0.8,0.0,0.75,0.8,0.0,0.5,0.4,0.4,0.55,0.7714285714285715,0.6105263157894737,0.76,0.0,154.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,01
579,76,1,3,20,1,student,2215,Youth,MA,0.273972602739726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658682634730539,0.03592814371257485,0.0,0.0,0.0718562874251497,0.08383233532934131,0.00598802395209581,0.2754491017964072,0.0,0.00598802395209581,0.02395209580838324,0.00598802395209581,0.053892215568862284,0.10778443113772457,0.10778443113772457,0.11377245508982035,0.03592814371257485,0.00598802395209581,0.6,0.5,0.0,0.0,0.7,0.6714285714285714,0.8,0.7652173913043478,0.0,0.8,0.55,0.4,0.7111111111111111,0.7666666666666667,0.7,0.6736842105263158,0.7333333333333333,0.8,167.0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,31
580,77,1,0,30,1,technician,29379,MiddleAge,SC,0.410958904109589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1588235294117647,0.10588235294117647,0.005882352941176471,0.017647058823529408,0.09411764705882353,0.023529411764705882,0.0,0.18235294117647055,0.0,0.011764705882352941,0.011764705882352941,0.017647058823529408,0.017647058823529408,0.08235294117647059,0.1,0.08235294117647059,0.08235294117647059,0.005882352941176471,0.6814814814814815,0.6888888888888889,1.0,0.7333333333333333,0.7625,0.65,0.0,0.6967741935483871,0.0,1.0,0.9,0.6666666666666666,0.7333333333333333,0.6714285714285714,0.7176470588235294,0.7,0.7142857142857143,0.4,170.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,01
581,78,0,2,26,1,administrator,61801,Youth,IL,0.3561643835616438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07894736842105263,0.02631578947368421,0.0,0.0,0.3157894736842105,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.0,0.0,0.5333333333333333,0.8,0.0,0.0,0.6833333333333333,0.2,0.4,0.8,0.8,0.0,0.8,0.8,0.2,0.9,0.7333333333333333,0.5333333333333333,0.0,0.0,38.0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,20
582,79,0,2,39,0,administrator,3755,MiddleAge,NH,0.5342465753424658,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05825242718446603,0.029126213592233014,0.009708737864077669,0.009708737864077669,0.13592233009708735,0.019417475728155338,0.019417475728155338,0.36893203883495146,0.0,0.0,0.009708737864077669,0.009708737864077669,0.029126213592233014,0.13592233009708735,0.04854368932038835,0.06796116504854369,0.04854368932038835,0.0,0.6666666666666666,0.7333333333333333,0.8,0.8,0.7571428571428571,0.8,1.0,0.8105263157894737,0.0,0.0,0.6,0.8,0.6666666666666666,0.8428571428571429,0.84,0.6857142857142857,0.92,0.0,103.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,20
583,1,0,0,24,1,technician,85711,Youth,AZ,0.3287671232876712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12776831345826234,0.07155025553662693,0.02044293015332197,0.04258943781942078,0.15502555366269166,0.04258943781942078,0.008517887563884156,0.18228279386712096,0.0034071550255536627,0.0017035775127768314,0.02214650766609881,0.02214650766609881,0.008517887563884156,0.07495741056218057,0.07325383304940375,0.08858603066439523,0.04258943781942078,0.010221465076660987,0.6666666666666666,0.5857142857142857,0.6666666666666666,0.44,0.6945054945054945,0.688,0.96,0.7850467289719626,0.7,1.0,0.6923076923076923,0.5846153846153846,0.72,0.7863636363636364,0.8,0.7230769230769231,0.736,0.7333333333333333,587.0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,00
584,2,1,1,53,0,other,94043,Senior,CA,0.726027397260274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08130081300813008,0.024390243902439025,0.008130081300813009,0.032520325203252036,0.13008130081300814,0.07317073170731707,0.0,0.2845528455284553,0.008130081300813009,0.016260162601626018,0.016260162601626018,0.008130081300813009,0.032520325203252036,0.13008130081300814,0.032520325203252036,0.0975609756097561,0.024390243902439025,0.0,0.76,0.8666666666666667,0.8,0.6,0.7625,0.7555555555555555,0.0,0.7657142857142857,0.6,0.9,0.6,0.6,0.7,0.825,0.75,0.7166666666666667,0.7333333333333333,0.0,123.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,11
585,3,0,0,23,1,writer,32067,Youth,FL,0.3150684931506849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11475409836065575,0.032786885245901634,0.0,0.0,0.09836065573770493,0.08196721311475409,0.008196721311475409,0.18032786885245905,0.0,0.016393442622950817,0.04098360655737705,0.016393442622950817,0.09016393442622953,0.04098360655737705,0.06557377049180327,0.1721311475409836,0.04098360655737705,0.0,0.5571428571428572,0.7,0.0,0.0,0.5166666666666667,0.6,1.0,0.5818181818181818,0.0,0.5,0.48,0.4,0.6363636363636364,0.68,0.55,0.5047619047619047,0.56,0.0,122.0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,00
586,4,0,0,24,1,technician,43537,Youth,OH,0.3287671232876712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.017857142857142856,0.10714285714285714,0.0,0.0,0.017857142857142856,0.017857142857142856,0.08928571428571429,0.05357142857142857,0.10714285714285714,0.19642857142857145,0.03571428571428571,0.0,0.775,0.7,0.0,0.0,1.0,0.95,1.0,0.9,0.0,0.0,0.8,1.0,0.8,0.8666666666666667,0.7666666666666667,0.7818181818181819,0.9,0.0,56.0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,00
587,5,1,1,33,0,other,15213,MiddleAge,PA,0.4520547945205479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14583333333333334,0.0859375,0.036458333333333336,0.07552083333333333,0.21354166666666666,0.0234375,0.0,0.0703125,0.005208333333333333,0.0026041666666666665,0.07291666666666667,0.03125,0.0078125,0.04947916666666666,0.0859375,0.04947916666666666,0.036458333333333336,0.005208333333333333,0.6285714285714286,0.6484848484848484,0.7571428571428571,0.4896551724137931,0.6,0.7777777777777778,0.0,0.5333333333333333,0.5,1.0,0.5071428571428571,0.6666666666666666,0.6,0.4631578947368421,0.703030303030303,0.5894736842105263,0.6428571428571429,0.5,384.0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,11
588,6,0,0,42,1,executive,98101,MiddleAge,WA,0.5753424657534246,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061881188118811874,0.054455445544554455,0.024752475247524757,0.049504950495049514,0.16336633663366334,0.034653465346534656,0.0024752475247524753,0.25742574257425743,0.007425742574257425,0.01485148514851485,0.0099009900990099,0.03217821782178218,0.0297029702970297,0.10148514851485148,0.03217821782178218,0.0594059405940594,0.05198019801980198,0.012376237623762377,0.672,0.6909090909090909,0.68,0.61,0.7,0.7428571428571429,0.8,0.7461538461538462,0.4666666666666667,0.9333333333333332,0.8,0.7076923076923077,0.85,0.7560975609756098,0.6923076923076923,0.7916666666666666,0.7619047619047619,0.72,404.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,00
589,7,2,2,57,1,administrator,91344,Senior,CA,0.7808219178082192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11515151515151514,0.0703030303030303,0.01575757575757576,0.04363636363636364,0.10666666666666667,0.03878787878787879,0.006060606060606061,0.17696969696969694,0.008484848484848486,0.013333333333333334,0.056969696969696976,0.03151515151515152,0.025454545454545452,0.06787878787878789,0.058181818181818175,0.09333333333333334,0.0496969696969697,0.02181818181818182,0.7768421052631579,0.8,0.8923076923076924,0.8111111111111111,0.7659090909090909,0.8,0.84,0.8424657534246576,0.8285714285714286,0.7636363636363637,0.7106382978723405,0.8307692307692308,0.7809523809523811,0.7714285714285715,0.7958333333333333,0.7844155844155845,0.8975609756097561,0.7888888888888889,825.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
590,8,1,2,36,1,administrator,5201,MiddleAge,VT,0.4931506849315068,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2532467532467532,0.11038961038961037,0.0,0.01948051948051948,0.06493506493506493,0.05844155844155844,0.0,0.11038961038961037,0.0,0.006493506493506494,0.006493506493506494,0.0,0.006493506493506494,0.045454545454545456,0.11038961038961037,0.11688311688311688,0.07142857142857142,0.01948051948051948,0.8153846153846154,0.7647058823529411,0.0,0.26666666666666666,0.48,0.8222222222222222,0.0,0.8470588235294118,0.0,0.8,1.0,0.0,0.6,0.8,0.8588235294117647,0.7555555555555555,0.8727272727272727,0.8666666666666667,154.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,21
591,9,1,3,29,1,student,1002,Youth,MA,0.3972602739726027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08163265306122447,0.061224489795918366,0.0,0.0,0.12244897959183673,0.0,0.0,0.22448979591836732,0.0,0.020408163265306117,0.020408163265306117,0.0,0.020408163265306117,0.16326530612244894,0.08163265306122447,0.1020408163265306,0.1020408163265306,0.0,1.0,1.0,0.0,0.0,0.9,0.0,0.0,0.8,0.0,1.0,1.0,0.0,0.8,0.95,0.95,0.88,0.8,0.0,49.0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,31
592,10,1,0,53,1,lawyer,90703,Senior,CA,0.726027397260274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708215297450425,0.0396600566572238,0.019830028328611898,0.0226628895184136,0.13314447592067988,0.0453257790368272,0.0084985835694051,0.2294617563739377,0.0028328611898017,0.025495750708215296,0.0169971671388102,0.0396600566572238,0.042492917847025496,0.1019830028328612,0.0339943342776204,0.09631728045325777,0.056657223796034,0.0141643059490085,0.856,0.8714285714285714,0.8285714285714286,0.85,0.7872340425531915,0.9,0.8,0.8543209876543209,0.8,0.9333333333333332,0.9,0.8285714285714286,0.92,0.8333333333333334,0.85,0.8647058823529412,0.88,0.92,353.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,01
593,11,0,1,39,0,other,30329,MiddleAge,GA,0.5342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08991825613079019,0.043596730245231606,0.0,0.01634877384196185,0.2016348773841962,0.038147138964577665,0.0,0.223433242506812,0.005449591280653951,0.0027247956403269754,0.013623978201634877,0.0027247956403269754,0.0326975476839237,0.11444141689373295,0.06267029972752043,0.08991825613079019,0.04904632152588556,0.013623978201634877,0.6121212121212121,0.625,0.0,0.6666666666666666,0.6837837837837838,0.6714285714285714,0.0,0.7512195121951221,0.8,0.6,0.64,0.4,0.6833333333333333,0.7,0.6782608695652174,0.6363636363636364,0.6888888888888889,0.76,367.0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,10
